{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'SESSION_MANAGER': 'local/hychimaa-laptop:@/tmp/.ICE-unix/1835,unix/hychimaa-laptop:/tmp/.ICE-unix/1835', 'QT_ACCESSIBILITY': '1', 'COLORTERM': 'truecolor', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/etc/xdg', 'XDG_MENU_PREFIX': 'gnome-', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'CONDA_EXE': '/home/hychimaa/anaconda3/bin/conda', '_CE_M': '', 'LANGUAGE': 'en_HK:en', 'MANDATORY_PATH': '/usr/share/gconf/ubuntu.mandatory.path', 'GNOME_SHELL_SESSION_MODE': 'ubuntu', 'SSH_AUTH_SOCK': '/run/user/1000/keyring/ssh', 'XMODIFIERS': '@im=ibus', 'DESKTOP_SESSION': 'ubuntu', 'SSH_AGENT_PID': '1788', 'GTK_MODULES': 'gail:atk-bridge', 'PWD': '/home/hychimaa/workspace/imp/6esq/6esq_imp/modeling', 'GSETTINGS_SCHEMA_DIR': '/home/hychimaa/anaconda3/envs/IMP/share/glib-2.0/schemas', 'LOGNAME': 'hychimaa', 'XDG_SESSION_DESKTOP': 'ubuntu', 'XDG_SESSION_TYPE': 'x11', 'CONDA_PREFIX': '/home/hychimaa/anaconda3/envs/IMP', 'GPG_AGENT_INFO': '/run/user/1000/gnupg/S.gpg-agent:0:1', 'GSETTINGS_SCHEMA_DIR_CONDA_BACKUP': '', 'XAUTHORITY': '/run/user/1000/gdm/Xauthority', 'WINDOWPATH': '2', 'HOME': '/home/hychimaa', 'USERNAME': 'hychimaa', 'IM_CONFIG_PHASE': '1', 'LANG': 'en_HK.UTF-8', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'XDG_CURRENT_DESKTOP': 'ubuntu:GNOME', 'VTE_VERSION': '6003', 'CONDA_PROMPT_MODIFIER': '(IMP) ', 'GNOME_TERMINAL_SCREEN': '/org/gnome/Terminal/screen/2c4a6d11_d671_4bab_a290_775719ed3576', 'INVOCATION_ID': '78f72ccfd25a47d3ad8c19f2f9970b7a', 'MANAGERPID': '1462', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'XDG_SESSION_CLASS': 'user', 'TERM': 'xterm-256color', '_CE_CONDA': '', 'DEFAULTS_PATH': '/usr/share/gconf/ubuntu.default.path', 'LESSOPEN': '| /usr/bin/lesspipe %s', 'USER': 'hychimaa', 'GNOME_TERMINAL_SERVICE': ':1.209', 'CONDA_SHLVL': '2', 'DISPLAY': ':0', 'SHLVL': '1', 'QT_IM_MODULE': 'ibus', 'CONDA_PYTHON_EXE': '/home/hychimaa/anaconda3/bin/python', 'XDG_RUNTIME_DIR': '/run/user/1000', 'CONDA_DEFAULT_ENV': 'IMP', 'JOURNAL_STREAM': '8:54929', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop', 'PATH': '/home/hychimaa/anaconda3/envs/IMP/bin:/home/hychimaa/anaconda3/condabin:/home/hychimaa/.local/bin:/home/hychimaa/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/opt/thinlinc/bin', 'GDMSESSION': 'ubuntu', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'CONDA_PREFIX_1': '/home/hychimaa/anaconda3', 'OLDPWD': '/home/hychimaa/workspace/imp/6esq/6esq_imp', '_': '/home/hychimaa/anaconda3/envs/IMP/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.15.0', 'PMI_VERSION': '2.15.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.0', 4: 15944.569893259046} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.5931902750435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.5931902750435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.5931902750435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.5931902750435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.5931902750435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.5931902750435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.134525796414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.134525796414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.134525796414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.134525796414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.451708976265} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.451708976265} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.451708976265} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.097062464241} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.097062464241} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.083748546976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.083748546976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.983815161337} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.983815161337} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6128.902187677104} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6140.5893314578725} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6139.9722805626925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6129.639614757807} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6129.639614757807} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.360690614225} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.360690614225} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6133.474064276383} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6129.54727822227} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6136.96679895889} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6142.251795571442} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6138.47605305741} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6138.47605305741} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6147.139053902708} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6147.139053902708} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6146.114899674684} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6149.705039392084} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6148.673733076257} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6149.400928423761} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6139.399009183682} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6139.505861906581} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.083424204925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.083424204925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.083424204925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.083424204925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.083424204925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.083424204925} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.638535004095} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.638535004095} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6133.296636513504} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6133.296636513504} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6134.576357974237} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6134.576357974237} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6134.576357974237} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6134.893997323162} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6134.893997323162} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6135.157384848992} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.409730132824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.409730132824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.409730132824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.163946063401} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6130.206895626638} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6129.186108340181} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6129.186108340181} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6128.36686121328} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.722054606921} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.543264888514} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.614794944937} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.614794944937} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.706195804478} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.706195804478} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.452885023402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.746935567123} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.746935567123} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.368113520476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.368113520476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.368113520476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.7577998494235} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.7577998494235} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.958333451639} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.958333451639} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.958333451639} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.163915589541} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.163915589541} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6130.032760085969} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6130.032760085969} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6130.032760085969} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6131.8840515320935} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6132.233838552308} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.79929897743} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.79929897743} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.79929897743} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.79929897743} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.79929897743} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.980098799582} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.980098799582} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.980098799582} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.980098799582} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.980098799582} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.664692120157} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.365257816948} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.470894332548} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.470894332548} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.470894332548} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.903316730663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.903316730663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.903316730663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.903316730663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.903316730663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.903316730663} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.982157296236} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6120.463134976939} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6119.046283904277} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.286931600338} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.286931600338} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.286931600338} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.286931600338} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.780010821403} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.780010821403} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.780010821403} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.780010821403} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.780010821403} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6126.019188133359} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6126.019188133359} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6126.019188133359} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6126.116573919337} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6129.854993982041} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.553255900853} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.644286617813} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.644286617813} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.534759432954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.534759432954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.534759432954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.534759432954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.534759432954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.534759432954} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6125.431018477462} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.9057892326855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.144465949008} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.144465949008} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.144465949008} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.81066436729} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.81066436729} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6124.845925241672} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6127.082900178457} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.545991084051} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.545991084051} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.545991084051} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.545991084051} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.545991084051} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.545991084051} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.237807374948} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.237807374948} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.689217310321} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.742786210288} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.742786210288} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.077252373412} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.188964040317} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.188964040317} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.188964040317} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.188964040317} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.188964040317} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.733556111503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.733556111503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.382830976311} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.382830976311} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.382830976311} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.382830976311} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.545419649346} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.545419649346} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.545419649346} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.545419649346} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6122.701440021607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.793729182549} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6123.793729182549} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.1684582068865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.1684582068865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.1684582068865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6121.1684582068865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.982322715038} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.332084577757} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.332084577757} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.619697331345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.382835099976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.382835099976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.382835099976} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6118.124050169799} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6118.124050169799} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6118.124050169799} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.826405623649} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.826405623649} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.859933425596} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.522696319956} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6116.188335411856} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6116.188335411856} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.977347944434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.977347944434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.977347944434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.977347944434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.977347944434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6117.977347944434} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6118.779117918687} 
